img_name,emotion_categorical,count,percentage
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4249e9ae-d9e1-4f12-a935-57632285007e.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4249e9ae-d9e1-4f12-a935-57632285007e.jpg,Excitement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43206d39-1452-4308-b6ef-88e9c2254e23.jpg,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4374412c-361f-4870-8ef3-b9870b287237.jpeg,Fear,9,0.9
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4374412c-361f-4870-8ef3-b9870b287237.jpeg,Sad,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43e6dcde-854c-4e86-a26d-b2ab2b26d976.jpg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43e6dcde-854c-4e86-a26d-b2ab2b26d976.jpg,Awe,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43e6dcde-854c-4e86-a26d-b2ab2b26d976.jpg,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/44060491-be70-48ee-934a-b8b228f40e9f.jpeg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/44060491-be70-48ee-934a-b8b228f40e9f.jpeg,Disgust,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/44060491-be70-48ee-934a-b8b228f40e9f.jpeg,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4482b89f-5f5e-4519-b42c-39305955918f.jpg,Anger,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/456bce99-771d-4fa1-95c4-030c47d470af.jpg,Amusement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/456bce99-771d-4fa1-95c4-030c47d470af.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/456bce99-771d-4fa1-95c4-030c47d470af.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46a469f2-83ed-410e-ad46-febd2119b32d.jpg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46a469f2-83ed-410e-ad46-febd2119b32d.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46a469f2-83ed-410e-ad46-febd2119b32d.jpg,Disgust,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46d29a6a-89fe-4f5a-83fe-bea29ab464f7.jpeg,Fear,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48176cff-1a6f-467b-9d76-4ac9ae0bbf42.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48176cff-1a6f-467b-9d76-4ac9ae0bbf42.jpeg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48176cff-1a6f-467b-9d76-4ac9ae0bbf42.jpeg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48176cff-1a6f-467b-9d76-4ac9ae0bbf42.jpeg,Excitement,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48701387-7fd1-4e9e-950a-848881676ba0.jpg,Anger,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/48701387-7fd1-4e9e-950a-848881676ba0.jpg,Sad,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4961cbd2-9c10-4c55-8a94-5d4cea932d53.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4961cbd2-9c10-4c55-8a94-5d4cea932d53.jpg,Excitement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/499835bc-2c23-4ecf-a57d-b5a78b2a6055.jpeg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/499835bc-2c23-4ecf-a57d-b5a78b2a6055.jpeg,Excitement,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4aaffad4-3ca6-4219-a94d-f23f4a2b433c.jpeg,Disgust,2,0.2
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4aaffad4-3ca6-4219-a94d-f23f4a2b433c.jpeg,Fear,7,0.7
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4aaffad4-3ca6-4219-a94d-f23f4a2b433c.jpeg,Sad,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4ab64400-87aa-44a4-8f21-6594db615559.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4ab64400-87aa-44a4-8f21-6594db615559.jpeg,Disgust,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4ab64400-87aa-44a4-8f21-6594db615559.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Excitement,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Sad,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d1d65a3-6e4e-430c-927d-184e7277076d.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d1d65a3-6e4e-430c-927d-184e7277076d.jpeg,Excitement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d733a7a-b247-48ec-9363-c6da5d0a9844.jpeg,Anger,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d733a7a-b247-48ec-9363-c6da5d0a9844.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4e341689-c826-4492-9ec7-5b2975469644.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4e341689-c826-4492-9ec7-5b2975469644.jpeg,Excitement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4e341689-c826-4492-9ec7-5b2975469644.jpeg,Fear,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4f86e82c-d7a0-4a1e-af84-278edf4bc5d0.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4f86e82c-d7a0-4a1e-af84-278edf4bc5d0.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4f86e82c-d7a0-4a1e-af84-278edf4bc5d0.jpg,Sad,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/510159e5-ce2e-4e40-96eb-4841c3d60700.jpg,Amusement,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/510159e5-ce2e-4e40-96eb-4841c3d60700.jpg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/510159e5-ce2e-4e40-96eb-4841c3d60700.jpg,Fear,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/53b4a111-7d2d-437c-885e-5e61a0088590.jpg,Amusement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/53b4a111-7d2d-437c-885e-5e61a0088590.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/53b4a111-7d2d-437c-885e-5e61a0088590.jpg,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Anger,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55880393-4a11-4b1c-8f81-987c8334356d.jpeg,Awe,8,0.8
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55880393-4a11-4b1c-8f81-987c8334356d.jpeg,Contentment,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55880393-4a11-4b1c-8f81-987c8334356d.jpeg,Sad,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55ee336f-a1a3-4fc2-84a4-8078c3f50d50.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55ee336f-a1a3-4fc2-84a4-8078c3f50d50.jpeg,Contentment,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/56b59107-add5-4b77-ac6b-6916125670ce.jpg,Anger,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57e01216-60ac-4ee1-994e-edc8d55a4a61.jpg,Anger,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57e01216-60ac-4ee1-994e-edc8d55a4a61.jpg,Fear,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57fbff6c-2867-4d39-9537-99278819c529.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57fbff6c-2867-4d39-9537-99278819c529.jpg,Sad,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58690606-42e0-422d-8038-a23b6a37b6bd.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58ea718a-884e-4e68-83c3-a4426ac686ce.png,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58f00965-cb81-4623-8c4e-aada6c5cdb88.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58f00965-cb81-4623-8c4e-aada6c5cdb88.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58f00965-cb81-4623-8c4e-aada6c5cdb88.jpg,Excitement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/59a06eb7-25d6-48cf-8b8e-6ab7ccb31e70.png,Anger,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/59a06eb7-25d6-48cf-8b8e-6ab7ccb31e70.png,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/59a06eb7-25d6-48cf-8b8e-6ab7ccb31e70.png,Disgust,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/59a06eb7-25d6-48cf-8b8e-6ab7ccb31e70.png,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Fear,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5bd60393-bbf8-4c0b-988b-0f0215104c69.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5bd60393-bbf8-4c0b-988b-0f0215104c69.jpeg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5bd60393-bbf8-4c0b-988b-0f0215104c69.jpeg,Contentment,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5bd60393-bbf8-4c0b-988b-0f0215104c69.jpeg,Excitement,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5c0f45cc-1bd0-4b12-96d6-3c66b6cd013d.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5c0f45cc-1bd0-4b12-96d6-3c66b6cd013d.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5c0f45cc-1bd0-4b12-96d6-3c66b6cd013d.jpg,Disgust,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cb57b24-c1d7-40f2-a4ae-1ce54b9bed33.jpeg,Fear,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cc453be-ac31-4bbd-bb6c-5a1395f36ce7.png,Awe,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cc453be-ac31-4bbd-bb6c-5a1395f36ce7.png,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cc453be-ac31-4bbd-bb6c-5a1395f36ce7.png,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5e4cd966-27ee-45b5-a5c3-e2922d5d05ca.jpg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5e4cd966-27ee-45b5-a5c3-e2922d5d05ca.jpg,Contentment,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5e4cd966-27ee-45b5-a5c3-e2922d5d05ca.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5e4cd966-27ee-45b5-a5c3-e2922d5d05ca.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5f33d525-ca58-4344-b502-2b6ed0bbdf21.jpg,Anger,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5f33d525-ca58-4344-b502-2b6ed0bbdf21.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/60d5d4d1-74f1-485b-8662-7881766d56da.jpeg,Anger,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/60d5d4d1-74f1-485b-8662-7881766d56da.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/62a8d502-faa4-4784-83c3-b59c854162df.jpg,Amusement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/62a8d502-faa4-4784-83c3-b59c854162df.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/62a8d502-faa4-4784-83c3-b59c854162df.jpg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/639f8e1e-cc17-4d04-8484-2d3da62566e3.jpeg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/639f8e1e-cc17-4d04-8484-2d3da62566e3.jpeg,Contentment,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/63e01de4-a5ea-4334-a32e-e8caa56c795b.jpg,Disgust,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/63f4ccd5-f3c6-4ba5-996d-a82d0d5e2100.jpg,Amusement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/63f4ccd5-f3c6-4ba5-996d-a82d0d5e2100.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/64d7864a-06bb-40fc-8eca-14c222668ab0.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Sad,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66f3c1c9-ec09-4230-b818-7625badc4b5e.png,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/67262dfe-aeed-4c54-913e-12886be2e79a.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/67262dfe-aeed-4c54-913e-12886be2e79a.jpg,Fear,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/677f341e-48c6-4bb2-8ad2-5a999edc0cef.jpeg,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/67999207-8671-4e1e-945b-42b60c40256e.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/69113341-a395-4bea-a17a-9535c2b90946.jpeg,Amusement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/69113341-a395-4bea-a17a-9535c2b90946.jpeg,Excitement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6990eece-823a-4a72-aa18-8dfe2ba5b963.jpeg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6a42b1b9-d532-486c-854a-368f0fac6638.jpg,Awe,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6a42b1b9-d532-486c-854a-368f0fac6638.jpg,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6a42b1b9-d532-486c-854a-368f0fac6638.jpg,Sad,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6bc052e8-4451-4604-8660-61e5021e8e57.jpg,Contentment,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6bc052e8-4451-4604-8660-61e5021e8e57.jpg,Excitement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d16b944-14a2-450d-b32b-9671f73aff28.jpeg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d16b944-14a2-450d-b32b-9671f73aff28.jpeg,Sad,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d4022ea-454e-432b-9d20-5491cd0f0360.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d4022ea-454e-432b-9d20-5491cd0f0360.jpg,Contentment,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d4022ea-454e-432b-9d20-5491cd0f0360.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e0d6c01-6c31-4c1a-b6d6-a74c0943d2af.jpeg,Amusement,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e0d6c01-6c31-4c1a-b6d6-a74c0943d2af.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e0d6c01-6c31-4c1a-b6d6-a74c0943d2af.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e57904b-e684-4cb8-8bb4-4d1f2e795e28.jpeg,Amusement,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e57904b-e684-4cb8-8bb4-4d1f2e795e28.jpeg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e57904b-e684-4cb8-8bb4-4d1f2e795e28.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e57904b-e684-4cb8-8bb4-4d1f2e795e28.jpeg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e74e503-240b-4086-8c51-74fcb5b5145d.jpeg,Anger,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e74e503-240b-4086-8c51-74fcb5b5145d.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e74e503-240b-4086-8c51-74fcb5b5145d.jpeg,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e74e503-240b-4086-8c51-74fcb5b5145d.jpeg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6eebd91c-f48d-4b4b-b346-98d38fbf5151.jpg,Disgust,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6eebd91c-f48d-4b4b-b346-98d38fbf5151.jpg,Sad,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6f1a4449-c538-4a68-9246-f4b66a037b5d.jpeg,Anger,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6f77bb69-26de-4f6a-91e9-5930a538e7a9.jpeg,Disgust,10,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fab2079-c5e6-4a10-b3c9-78d4be0b3060.jpeg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fe13378-a5b8-4313-b916-1fc2d9624691.jpg,Awe,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fe13378-a5b8-4313-b916-1fc2d9624691.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fea2ca2-a1cc-4d6b-834e-83dd21c6b484.jpeg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fea2ca2-a1cc-4d6b-834e-83dd21c6b484.jpeg,Disgust,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fea2ca2-a1cc-4d6b-834e-83dd21c6b484.jpeg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fea2ca2-a1cc-4d6b-834e-83dd21c6b484.jpeg,Sad,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/70aab157-fe5a-4463-8566-fa64cadc25e9.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/70aab157-fe5a-4463-8566-fa64cadc25e9.jpg,Sad,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7189b7dd-442b-4bf3-93a1-7429d9fc0a2f.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7189b7dd-442b-4bf3-93a1-7429d9fc0a2f.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7199dfae-ef8e-45c8-9fd8-bfcb4393b7b3.jpg,Fear,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7264a13d-f7cf-42fd-a3a6-9884770f9861.jpeg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7264a13d-f7cf-42fd-a3a6-9884770f9861.jpeg,Disgust,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7264a13d-f7cf-42fd-a3a6-9884770f9861.jpeg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7264a13d-f7cf-42fd-a3a6-9884770f9861.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/73da43ca-984d-4964-9e7e-e052ad8766ed.jpg,Anger,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/73da43ca-984d-4964-9e7e-e052ad8766ed.jpg,Awe,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/750a9ac0-29eb-4bf7-ba20-8ae7fbdf61d7.jpg,Disgust,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/750a9ac0-29eb-4bf7-ba20-8ae7fbdf61d7.jpg,Fear,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7542b100-660c-4118-a02f-c44fc501e852.jpeg,Amusement,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7542b100-660c-4118-a02f-c44fc501e852.jpeg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7542b100-660c-4118-a02f-c44fc501e852.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg,Contentment,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg,Disgust,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg,Sad,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/76ad75d5-511f-4ab4-a65a-2b0e8a22cf9e.jpeg,Anger,8,0.8888888888888888
